city,item,course_type,client,why_not
bangalore,cucumber_and_chiya_seetd_spa_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,cucumber_and_lemon_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,cucumber_and_lemon_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,cucumber_and_pineapple_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,cucumber_and_radish_salad,salad,Citrix,no colour-bearing word in the name
bangalore,cucumber_lemon_and_mint_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,cucumber_onion_and_lemon_salad,salad,Citrix,no colour-bearing word in the name
bangalore,cucumber_radish_and_mint_salad,salad,Citrix,no colour-bearing word in the name
bangalore,cucumbers_lime_watermelon_and_mint_flavor_detox_water,welcome_drink,MOengage,no colour-bearing word in the name
bangalore,cumin_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,curdrice,dal,MOengage,no colour-bearing word in the name
bangalore,curry_leaves_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,cut_fruits,salad,MOengage,no colour-bearing word in the name
bangalore,dabeli,starter,Booking.com,no colour-bearing word in the name
bangalore,dahi_aloo_ki_sabzi,veg_gravy,Stryker,no colour-bearing word in the name
bangalore,dahi_arbi,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,dahi_baigan,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,dahi_bhalla,starter,"Booking.com,Citrix",no colour-bearing word in the name
bangalore,dahi_bhalla_chaat,starter,Citrix,no colour-bearing word in the name
bangalore,dahi_ke_kebab_oil_fry,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,dahi_papdi_chaat,starter,"MOengage,Citrix",no colour-bearing word in the name
bangalore,dahi_puri,starter,"MOengage,Citrix",no colour-bearing word in the name
bangalore,dahi_samosa_chaat,starter,Booking.com,no colour-bearing word in the name
bangalore,dahi_wala_aloo,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,dahi_wale_aloo_ki_sabzi,veg_dry,Stryker,no colour-bearing word in the name
bangalore,dahi_wale_dum_aloo,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,dal_amritsari,dal,"MOengage,Citrix",no colour-bearing word in the name
bangalore,dal_burani,dal,Booking.com,no colour-bearing word in the name
bangalore,dal_fry_with_tadka,dal,"Booking.com,MOengage",no colour-bearing word in the name
bangalore,dal_garlic_rasam,rasam,MOengage,no colour-bearing word in the name
bangalore,dal_kaali,dal,Stripe,no colour-bearing word in the name
bangalore,dal_kichdi,healthy_rice,MOengage,no colour-bearing word in the name
bangalore,dal_lehsooni,dal,Citrix,no colour-bearing word in the name
bangalore,dal_lehsuni,dal,Citrix,no colour-bearing word in the name
bangalore,dal_masaledar,dal,Citrix,no colour-bearing word in the name
bangalore,dal_pancharathan,dal,Citrix,no colour-bearing word in the name
bangalore,dal_panchmel,dal,"Booking.com,Stripe,MOengage,Citrix",no colour-bearing word in the name
bangalore,dal_payasam,dessert,Booking.com,no colour-bearing word in the name
bangalore,dal_pradaman,dessert,Booking.com,no colour-bearing word in the name
bangalore,dal_rasam,rasam,"Booking.com,Stryker,Citrix",no colour-bearing word in the name
bangalore,dal_shirazi,dal,Citrix,no colour-bearing word in the name
bangalore,dal_shorba,soup,Booking.com,no colour-bearing word in the name
bangalore,dal_tadka_dhaba_style,dal,Citrix,no colour-bearing word in the name
bangalore,dal_tamater,dal,Citrix,no colour-bearing word in the name
bangalore,dal_vada,starter,Citrix,no colour-bearing word in the name
bangalore,dalma,dal,MOengage,no colour-bearing word in the name
bangalore,dark_chocolate_pastry,dessert,Stripe,no colour-bearing word in the name
bangalore,darshini_pulao_karnataka_veg_bhat,rice,Booking.com,no colour-bearing word in the name
bangalore,darshini_veg_sabudana,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,dates_malai_burfi,dessert,Booking.com,no colour-bearing word in the name
bangalore,dates_mysorepak,dessert,Stripe,no colour-bearing word in the name
bangalore,delhi_style_butter_chicken,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,desi_chicken_curry,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,detox_water,welcome_drink,MOengage,no colour-bearing word in the name
bangalore,dhaba_dal_masala,dal,Citrix,no colour-bearing word in the name
bangalore,dhaba_mix_veg,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,dhaba_murgh,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,dhaba_style_chicken,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,dhaba_style_chicken_biryani,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,dhaba_style_chicken_masala,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,dhaba_style_dal,dal,Citrix,no colour-bearing word in the name
bangalore,dhaba_style_dal_fry,dal,Citrix,no colour-bearing word in the name
bangalore,dhaba_style_moong_dal,dal,Citrix,no colour-bearing word in the name
bangalore,dhaba_style_mutton_curry,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,dhabe_wali_anda_curry,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,dhaniawala_murgh_masala,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,dhaniya_shorba,soup,Stripe,no colour-bearing word in the name
bangalore,dhawar_peda,dessert,Citrix,no colour-bearing word in the name
bangalore,dheli_wale_chole_curry,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,dhokla_with_chutney,starter,"MOengage,Citrix",no colour-bearing word in the name
bangalore,dhungar_chaas,welcome_drink,MOengage,no colour-bearing word in the name
bangalore,dijon_chicken,nonveg_main,Stripe,no colour-bearing word in the name
bangalore,dill_leaves_vada,starter,Citrix,no colour-bearing word in the name
bangalore,dindigul_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,dindigul_pepper_chicken_biryani,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,dindigul_thalappakatti_biryani,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,dingri_mutter,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,diwani_handi,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,donne_style_chicken_biryani,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,donne_vegetable_dum_biryani,rice,MOengage,no colour-bearing word in the name
bangalore,doodhi_sabudana_kheer,dessert,Stryker,no colour-bearing word in the name
bangalore,dosakai_sambar,sambar,Booking.com,no colour-bearing word in the name
bangalore,dosekkai_pappu,sambar,Booking.com,no colour-bearing word in the name
bangalore,double_chocolate_pastry,dessert,Booking.com,no colour-bearing word in the name
bangalore,double_dum_chicken_biryani,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,double_ka_meetha,dessert,"Booking.com,MOengage",no colour-bearing word in the name
bangalore,double_lasooni_dal_tadka,dal,Booking.com,no colour-bearing word in the name
bangalore,dragon_fruit_spa_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,drumstick_khara_kuzhambu,sambar,Citrix,no colour-bearing word in the name
bangalore,drumstick_mix_sambar,sambar,Stryker,no colour-bearing word in the name
bangalore,drumstick_potato_sambar,sambar,Citrix,no colour-bearing word in the name
bangalore,drumstick_pumkin_sambar,sambar,MOengage,no colour-bearing word in the name
bangalore,drumstick_with_mavinakayi_tovve,dal,Citrix,no colour-bearing word in the name
bangalore,dry_chumchum,dessert,Booking.com,no colour-bearing word in the name
bangalore,dry_fruit_ladhu,dessert,Booking.com,no colour-bearing word in the name
bangalore,dry_fruit_lassi,welcome_drink,Stryker,no colour-bearing word in the name
bangalore,dry_fruits_ladoo,dessert,MOengage,no colour-bearing word in the name
bangalore,dum_aloo_fry,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,dum_aloo_kolhapuri,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,dum_aloo_mutter_kurma,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,dum_ka_murgh,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,egg_2_pyaza,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,egg_65,nonveg_main,Stryker,no colour-bearing word in the name
bangalore,egg_chettinad,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,egg_chilli,nonveg_main,"Stryker,MOengage",no colour-bearing word in the name
bangalore,egg_do_pyaza,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,egg_fried_masala,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,egg_gassi,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,egg_kadhai,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,egg_korma,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,egg_pepper_fry,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,egg_pepper_roast,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,egg_pulusu,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,egg_tikka_masala,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,egg_vepudu,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,egg_vindaloo,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,ennagai,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,ennegayi,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,finger_salad,salad,"MOengage,Citrix",no colour-bearing word in the name
bangalore,finger_salad_change_to_garden_fresh_salad,salad,MOengage,no colour-bearing word in the name
bangalore,fish_curry,nonveg_main,Stryker,no colour-bearing word in the name
bangalore,fish_finger,nonveg_main,Stripe,no colour-bearing word in the name
bangalore,fresh_corn_salad,salad,Citrix,no colour-bearing word in the name
bangalore,fresh_lime_juice,welcome_drink,Stryker,no colour-bearing word in the name
bangalore,fresh_vegetable_salad,salad,Citrix,no colour-bearing word in the name
bangalore,fried_anda_masala,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,fried_chicken_biryani,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,fried_chicken_masala_biryani,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,fruit_lassi,welcome_drink,Stryker,no colour-bearing word in the name
bangalore,garden_fresh_salad,salad,Citrix,no colour-bearing word in the name
bangalore,garlic_and_spring_onion_fried_rice,rice,Citrix,no colour-bearing word in the name
bangalore,garlic_chicken_fry,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,garlic_fried_rice,rice,Citrix,no colour-bearing word in the name
bangalore,garlic_pepper_baby_corn,veg_dry,Citrix,no colour-bearing word in the name
bangalore,gasagase_payasam,dessert,Citrix,no colour-bearing word in the name
bangalore,gatta_pulao,rice,Citrix,no colour-bearing word in the name
bangalore,gavar_ki_sabzi,veg_dry,Citrix,no colour-bearing word in the name
bangalore,gawarphalli_ki_sabzi,veg_dry,Citrix,no colour-bearing word in the name
bangalore,ghee_cashew_rice,rice,Citrix,no colour-bearing word in the name
bangalore,ghee_dal_tadka,dal,Citrix,no colour-bearing word in the name
bangalore,ghee_paruppu,dal,Booking.com,no colour-bearing word in the name
bangalore,ghee_red_rice,rice,Stripe,no colour-bearing word in the name
bangalore,ghee_rice_adequate_ghee_and_authentic_fried_onion_garnish_grapes,rice,Citrix,no colour-bearing word in the name
bangalore,ghee_roast_chicken_dry,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,ghee_triangle_paratha,bread,Citrix,no colour-bearing word in the name
bangalore,ghugni_saag_dry,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,ginger_and_lemon_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,ginger_garlic_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,goan_style_garlic_peri_peri_chicken,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,goan_vindaloo,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,gobi_aloo_matar_masala,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,gobi_aloo_mutter,veg_dry,MOengage,no colour-bearing word in the name
bangalore,gobi_burji,veg_dry,Citrix,no colour-bearing word in the name
bangalore,gobi_capsicum_pepper_masala,veg_dry,MOengage,no colour-bearing word in the name
bangalore,gobi_chili,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,gobi_chilli_dry,veg_dry,Citrix,no colour-bearing word in the name
bangalore,gobi_keema_mutter,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,gobi_manchurian_dry_and_crispy,veg_dry,Citrix,no colour-bearing word in the name
bangalore,gobi_peas_kurma,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,gol_gappa,starter,Citrix,no colour-bearing word in the name
bangalore,golgappa,starter,Stryker,no colour-bearing word in the name
bangalore,gongura_chicken_dry,nonveg_main,Stryker,no colour-bearing word in the name
bangalore,gongura_puliyogare,rice,Citrix,no colour-bearing word in the name
bangalore,gongura_rice,rice,Citrix,no colour-bearing word in the name
bangalore,gongura_rice_bath,rice,Citrix,no colour-bearing word in the name
bangalore,gooseberry_juice,welcome_drink,Booking.com,no colour-bearing word in the name
bangalore,goru_chikkudu_vepudu,veg_dry,Citrix,no colour-bearing word in the name
bangalore,gova_mint_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,grape_fruit_pomegranate_infused_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,grape_pomegranate_with_mint,infused_water,Booking.com,no colour-bearing word in the name
bangalore,grated_carrot_and_raisin_sslad,salad,Citrix,no colour-bearing word in the name
bangalore,grated_carrot_rasins_salad,salad,Citrix,no colour-bearing word in the name
bangalore,grilled_corn_on_the_cob,healthy_rice,Booking.com,no colour-bearing word in the name
bangalore,guava_and_lemon_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,guava_and_lemon_infused_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,guava_chilli_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,gugni_chaat,starter,Booking.com,no colour-bearing word in the name
bangalore,gujarat_masala_bath,rice,Citrix,no colour-bearing word in the name
bangalore,gujarati_amruth_pak,dessert,Stryker,no colour-bearing word in the name
bangalore,gujarati_dal,dal,"MOengage,Citrix",no colour-bearing word in the name
bangalore,gujarati_dal_fry,dal,Stripe,no colour-bearing word in the name
bangalore,gujarati_pakodi_kadhi,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,gujarati_subz_pulao,rice,Citrix,no colour-bearing word in the name
